Config,G1_masked,G1_recon,Delta_G1,G2_masked,G2_recon,Delta_G2,G3_masked,G3_recon,Delta_G3,KL_masked,KL_recon,Delta_KL,MI_masked,MI_recon,Delta_MI,Chi2_masked,Chi2_recon,Delta_Chi2,TVD_masked,TVD_recon,Delta_TVD,Original_Accuracy,Masked_Accuracy,Accuracy_Difference,Time_Mask,Time_Construct,Time_Model
config01,0.1546880511217512,0.07889452138851645,0.07952986259653508,0.9947636743343263,0.7142857142857143,0.2909506113799593,0.2373062427882612,0.16955657840144658,0.06985579701091367,0.0,15.294978194324454,15.29497819742274,0.011570253531913988,0.0033408918908864878,0.008229361642676281,0.01647124829655341,0.004410675018906853,0.012060573277646558,0.0,0.5019048136062982,0.5019048136062982,0.858,0.8028,5.5175,0.9714207649230957,3.170186758041382,2.497490644454956
config02,0.15378571002021973,0.0815964172784859,0.07815116067374481,0.9947878048673479,0.6428571428571429,0.3623550522755093,0.23708687430624723,0.15140464995269334,0.08778835697760763,0.0,14.280845618528263,14.280845618554407,0.02291030026483065,0.013750672040244624,0.009159628226646996,0.03236404359954849,0.018796826624700082,0.013567216974848417,0.0,0.4168992698058132,0.4168992698058132,0.858,0.8099,4.8111,0.9569618701934814,1.4378657341003418,2.526641845703125
config03,0.16570221632328902,0.04846547500048441,0.129525244115886,1.0,0.35714285714285715,0.6428571428571429,0.2406647742478952,0.0858586301754509,0.15480614407244428,0.0,18.78063978994999,18.780639789964134,0.0027063959089787073,0.0026610651516421244,4.533076104635223e-05,0.003941502396572914,0.0038782759892568358,6.32264073160803e-05,0.0,0.4570364586045731,0.4570364586045731,0.858,0.7676,9.0388,0.8419966697692871,1.330613613128662,2.3305983543395996
config04,0.13423965408090807,0.07760697710730362,0.061491780002382236,0.9944346216113054,0.7857142857142857,0.2198510926744089,0.236926735314377,0.1862658831725575,0.052543243906476696,0.0,9.488165527432361,9.48816552747565,0.029964548476761655,0.02370690886916062,0.0062576396088376215,0.04093448006364793,0.03189302919316079,0.009041450870487147,0.0,0.31711688196149485,0.31711688196149485,0.858,0.813,4.504,0.9943559169769287,1.4953880310058594,2.587744951248169
config05,0.1540264520569619,0.09144049437982096,0.06643909880652489,0.9865702615311044,0.7142857142857143,0.2991440241831815,0.23647044887178792,0.1679608994464097,0.0696313011324494,0.0,15.963172653000068,15.963172653037065,0.020828223460181372,0.011161324803158937,0.009666898658671218,0.028145975900964775,0.0070158923356943926,0.021130083565270387,0.0,0.5225642461813745,0.5225642461813745,0.858,0.7605,9.7553,0.9879970550537109,17.535382986068726,4.627680540084839
config06,0.1512466451182926,0.056582528685058864,0.1071073376090628,0.9893386917741207,0.5,0.5106613082258793,0.23965348554581076,0.11898101224274892,0.12067247330306186,0.0,19.197137996976398,19.19713799699669,0.016720351779843403,0.01395870906694279,0.002761642715785978,0.019337695399007794,0.008569423848002163,0.010768271551005624,0.0,0.5436845271915122,0.5436845271915122,0.858,0.7605,9.7553,0.9396178722381592,17.119218587875366,4.57688307762146
config07,0.1477367775000025,0.07255659794991029,0.08143534981007994,0.995180474450153,0.6428571428571429,0.36196238269270425,0.23626204881387466,0.15222392891661546,0.08796870684990117,0.0,12.912149203521002,12.912149203538288,0.02567753972696677,0.014124179599755853,0.011553360129271899,0.03234335866686856,0.01542672971538243,0.016916628951486132,0.0,0.3847467964857514,0.3847467964857514,0.858,0.818,4.0025,0.9844686985015869,1.8092854022979736,2.572723388671875
config08,0.14427525940659175,0.08952818149775742,0.08195960768599682,0.9996402356894972,0.7142857142857143,0.28607405002478864,0.24006589829199704,0.17053129030113243,0.06953460799086482,0.0,11.731285529899909,11.731285529939909,0.020577404023482078,0.01841140097097965,0.0021660030541512175,0.027561568519898386,0.02428926277948539,0.003272305740413018,0.0,0.37295207266583674,0.37295207266583674,0.858,0.8099,4.8111,1.007380723953247,1.4544799327850342,2.3861353397369385
config09,0.1393571273838531,0.07722859424216756,0.062128533141685524,0.9996468167439575,0.7857142857142857,0.2146388975417568,0.24019751938120543,0.18859547135707116,0.05160204802416203,0.0,8.367700186094865,8.367700189251151,0.020626359694926242,0.017630802718678593,0.002995556977072032,0.026070025383060243,0.022099937151070104,0.0039700882319901555,0.0,0.27582486524802735,0.27582486524802735,0.858,0.8035,5.456,1.0542373657226562,2.696349620819092,2.4820916652679443
config10,0.1256928649348005,0.06300998637172232,0.09812251154653481,0.999135688180865,0.6428571428571429,0.35800716896199225,0.2404870857774639,0.16043120010753767,0.0934146956612353,0.0,15.425690229270922,15.42569022928535,0.02125198086518972,0.017218006218492243,0.004033974648758443,0.026620709539066836,0.019311030916180284,0.0073096786228865574,0.0,0.4760842906663535,0.4760842906663535,0.858,0.7638,9.4175,0.9365112781524658,3.4682064056396484,3.1033287048339844
