Config,G1_masked,G1_recon,Delta_G1,G2_masked,G2_recon,Delta_G2,G3_masked,G3_recon,Delta_G3,KL_masked,KL_recon,Delta_KL,MI_masked,MI_recon,Delta_MI,Chi2_masked,Chi2_recon,Delta_Chi2,TVD_masked,TVD_recon,Delta_TVD,Original_Accuracy,Masked_Accuracy,Accuracy_Difference,Time_Mask,Time_Construct,Time_Model
config01,0.2491146755555555,0.016047295810979745,0.23413717138576354,0.9993333333333333,0.5555555555555561,0.4451111111111125,0.5265333333333333,0.26061227197346676,0.2674122719734679,0.0,13.044352288275318,13.044352288275318,0.19807212391276466,0.19723881125451317,0.0008333126633809574,0.25880796848152426,0.2560327312055421,0.0027752372759844756,0.0,0.4873482814427635,0.4873482814427635,0.9253,0.7893,13.6,0.5918319225311279,0.8348197937011719,2.598175287246704
config02,0.2127090133333333,0.007054364502722855,0.20571018245246664,0.9998666666666666,0.44444444444444314,0.5556888888888903,0.5092,0.2056294231669021,0.3036738676113468,0.0,15.617830589165651,15.617830589165651,0.2658508646503127,0.18003146648789142,0.08581939816755074,0.3346441240287311,0.24082155522234425,0.09382256880638713,0.0,0.4850371330912757,0.4850371330912757,0.9253,0.804,12.1333,0.6386418342590332,0.840817928314209,2.6710703372955322
config03,0.28972695111111113,0.059848080997979794,0.2772267990020202,0.9993555555555554,0.5555555555555566,0.44508888888889,0.5575777777777778,0.3085333333333329,0.2842888888888895,0.0,12.692073312329105,12.692073312329105,0.12664267945261576,0.07592158393721374,0.0507210955205315,0.1824286267415846,0.12519304988370777,0.05723557685787729,0.0,0.5153250579975576,0.5153250579975576,0.9253,0.664,26.1333,0.6205260753631592,0.7880575656890869,2.580624580383301
config04,0.2558774,0.05275845257907354,0.20429796823429688,0.9997111111111112,0.5555555555555557,0.4447333333333334,0.5445333333333333,0.2530366824816188,0.2932264260713624,0.0,20.024200228879607,20.024200228879607,0.1719336440847444,0.1603243281735733,0.011609315916300553,0.24041438300412235,0.2171231224867856,0.02329126051733673,0.0,0.6966568997119656,0.6966568997119656,0.9253,0.7333,19.2,0.6357176303863525,0.8089628219604492,2.683974504470825
config05,0.23461512444444443,0.011130732679991222,0.22357886870803434,0.9997333333333334,0.44444444444444436,0.5558222222222224,0.5299111111111111,0.22635188824276428,0.30368522157609823,0.0,15.462886754453486,15.462886754453486,0.206441613700869,0.12051811324549361,0.08592350046050494,0.25944025885462385,0.16543667557528263,0.09400358327934148,0.0,0.4692330643938482,0.4692330643938482,0.9253,0.778,14.7333,0.6015522480010986,0.814697265625,2.790154218673706
config06,0.2623584577777778,0.01212928745174418,0.25028286587636,0.9993111111111111,0.5555555555555568,0.4451333333333346,0.5349777777777778,0.2714231924694566,0.2636898591361245,0.0,12.962222679144105,12.962222679144105,0.18551262965715737,0.17520829304150898,0.010304336619495535,0.26181082410261497,0.2424232673256056,0.01938755677700963,0.0,0.5200099288200365,0.5200099288200365,0.9253,0.7727,15.2667,0.6398322582244873,0.8130745887756348,2.6226272583007812
config07,0.21904466666666667,0.052840336269669747,0.21467714259657694,0.9934222222222222,0.5555555555555557,0.45102222222222227,0.5075777777777778,0.28966218089878504,0.25599551423211836,0.0,17.85754837434571,17.85754837434571,0.2723462508853678,0.13145647769120855,0.14088977319800638,0.3327595730727675,0.17133900903469282,0.16142056403807473,0.0,0.6306735945222768,0.6306735945222768,0.9253,0.7807,14.4667,0.598726749420166,0.8318326473236084,2.861647367477417
config08,0.2690835066666667,0.014937988469413056,0.2552153098384413,0.9992222222222222,0.5555555555555552,0.4452222222222219,0.5441111111111111,0.2781900497512441,0.2674122719734665,0.0,12.991504362530293,12.991504362530293,0.1485811174962509,0.14774780509444205,0.0008333124069383009,0.20824217494198274,0.2054669376659997,0.0027752372759836243,0.0,0.47454765438517477,0.47454765438517477,0.9253,0.6907,23.4667,0.6206917762756348,0.8279056549072266,2.6542911529541016
config09,0.2629468,0.0656043980745285,0.23736716428342294,0.9988888888888889,0.6666666666666669,0.33422222222222264,0.5601777777777778,0.36446933080846844,0.20429155303069066,0.0,12.595839042802972,12.595839042802972,0.12857774154301607,0.10473815102467575,0.02383959052090505,0.19741787054761417,0.15914587591638563,0.03827199463122864,0.0,0.575979466050311,0.575979466050311,0.9253,0.65,27.5333,0.6284363269805908,0.8060343265533447,2.660496234893799
config10,0.27682264,0.06653268613164717,0.25763788275724164,0.9998666666666666,0.555555555555555,0.44457777777777807,0.5469333333333333,0.27219401709401836,0.309983760683762,0.0,15.872417184182114,15.872417184182114,0.14192717318620893,0.08110194876359342,0.06082522442774499,0.1800486077814504,0.10390342106811717,0.07614518671333516,0.0,0.5785632004532526,0.5785632004532526,0.9253,0.6507,27.4667,0.6199688911437988,0.8595280647277832,2.5880725383758545
config11,0.2410170977777778,0.04514096134796514,0.23690322560722438,0.9992666666666667,0.3333333333333332,0.6673999999999999,0.5325111111111112,0.1694294231669007,0.3714072009446785,0.0,20.386603676574854,20.386603676574854,0.19432220419894608,0.08828839559932072,0.10603380860475484,0.2500899283084444,0.1227859957103376,0.12730393259810718,0.0,0.5730914682539674,0.5730914682539674,0.9253,0.7533,17.2,0.6348791122436523,0.754380464553833,2.6588082313537598
config12,0.21244609777777776,0.06277569514258308,0.17539242149621226,0.9931333333333333,0.6666666666666664,0.34020000000000006,0.5298222222222222,0.3350853733682421,0.20526315114601992,0.0,17.52603979242836,17.52603979242836,0.23862386913952782,0.21485749264663534,0.023766376496739596,0.32259811601323574,0.2845513525450275,0.03804676346820851,0.0,0.6430923495012023,0.6430923495012023,0.9253,0.7513,17.4,0.61771559715271,0.8675122261047363,2.894693613052368
config13,0.2295632933333333,0.016930680837641123,0.21274184166787485,0.9989111111111111,0.5555555555555567,0.44553333333333434,0.5317555555555555,0.26520817119191314,0.266785948969692,0.0,15.162806126387501,15.162806126387501,0.20072568148340142,0.20005380593154368,0.0006718755569872386,0.27436717187577503,0.2727607584898786,0.0016064133858964408,0.0,0.534167841748894,0.534167841748894,0.9253,0.746,17.9333,0.6019916534423828,0.8042757511138916,2.824859857559204
config14,0.23275552444444447,0.030209152455467625,0.20264084893255793,0.9994222222222222,0.666666666666667,0.3336888888888892,0.5181333333333333,0.32124077713165333,0.19701855490943132,0.0,9.816751653672261,9.816751653672261,0.21988922125016452,0.20906232113701181,0.010826900114435097,0.30645146771955756,0.2860655434266348,0.02038592429292305,0.0,0.48237190304686745,0.48237190304686745,0.9253,0.7907,13.4667,0.6053018569946289,0.7915065288543701,2.679142475128174
config15,0.2555358222222222,0.052260532046493204,0.2516930107058057,0.9998888888888889,0.44444444444444486,0.555666666666667,0.5208666666666666,0.23561227197346624,0.321990049751244,0.0,18.081715938566287,18.081715938566287,0.2198586689071468,0.08295653129906676,0.13690213761320955,0.2649418809901875,0.11223696451428472,0.15270491647590287,0.0,0.5752850497495136,0.5752850497495136,0.9253,0.7733,15.2,0.6235039234161377,0.7854635715484619,2.562605142593384
